,J_WLR16_32ND,J_WLR18_COMB_HEMP,J_WLR19_23RD,J_WLR20_TRINITY
2023-04-10 07:10:00+00:00,0.0037773454904405906,-0.0048219758674908535,0.0035317191295225333,0.0036656185435437767
2023-04-10 07:15:00+00:00,0.003739237788102893,-0.00470460118514211,0.003321982986741053,0.003838061480524857
2023-04-10 07:20:00+00:00,0.0037522262812833183,-0.004702499126052354,0.0032654020810203594,0.0038441384131393383
2023-04-10 07:25:00+00:00,0.003718480663515796,-0.00471220516208651,0.0032705698014135957,0.0038346608919340498
2023-04-10 07:30:00+00:00,0.0034991196664274564,-0.00476248798400339,0.0033020281402627917,0.0037927240093220387
2023-04-10 07:35:00+00:00,0.0033433933022356164,-0.004781055950906913,0.0032935877710419466,0.003687843132874491
2023-04-10 07:40:00+00:00,0.0033583610814152585,-0.005386551694270262,0.00278360174289863,0.00329614589174696
2023-04-10 07:45:00+00:00,0.0033390936092757783,-0.005494174022644908,0.0027381776482352884,0.003122529942343514
2023-04-10 07:50:00+00:00,0.003318359633385626,-0.005430948692665538,0.0031424601111344447,0.0030966160071547694
2023-04-10 07:55:00+00:00,0.00335796348270776,-0.005197701869181515,0.003287632358581997,0.003084552696129587
2023-04-10 08:00:00+00:00,0.0033690955781167987,-0.005173452624960836,0.0032972489765806284,0.003223815922592621
2023-04-10 08:05:00+00:00,0.0033273315292632333,-0.005108553917736458,0.0032827078373306525,0.00347045201117074
2023-04-10 08:10:00+00:00,0.0032769254717000726,-0.004768747416729487,0.0033759017156938854,0.0035389666630085987
2023-04-10 08:15:00+00:00,0.0033698944925144286,-0.004687054402732353,0.003416901495103275,0.0035615830606947913
2023-04-10 08:20:00+00:00,0.003411951615207916,-0.004911854240938851,0.003124713838778348,0.0036384202747977196
2023-04-10 08:25:00+00:00,0.003336720311804697,-0.004753249592137839,0.003033383048352789,0.003591933937463902
2023-04-10 08:30:00+00:00,0.00325585370523432,-0.00472627714185497,0.0030339767550884742,0.003576257685828447
2023-04-10 08:35:00+00:00,0.0032692898240933724,-0.00471060556695401,0.0030621577297987794,0.003484983959091892
2023-04-10 08:40:00+00:00,0.00332371273096328,-0.00465831655084609,0.0030707412752993455,0.0033511428509882535
2023-04-10 08:45:00+00:00,0.0034246986737618574,-0.00463672336475156,0.0030775963308750914,0.0033405846486374456
2023-04-10 08:50:00+00:00,0.0033193178977275768,-0.004599876925856468,0.0029286491165729936,0.0033377201608203676
2023-04-10 08:55:00+00:00,0.0032712391596930956,-0.004470802298261371,0.0029178604966830337,0.0032883121434802358
2023-04-10 09:00:00+00:00,0.00331668827559497,-0.004562136922217519,0.002932813143833831,0.0032954997067131822
2023-04-10 09:05:00+00:00,0.003213964331092711,-0.004501877484794174,0.0029456034734370935,0.003258342555707827
2023-04-10 09:10:00+00:00,0.00322765232560774,-0.004627344450120556,0.0029462384192366167,0.003643422445907163
2023-04-10 09:15:00+00:00,0.003199759955247335,-0.004526827097920242,0.0028414218730678916,0.003753552628891536
2023-04-10 09:20:00+00:00,0.0031969141512140217,-0.004605131279690037,0.002793416233387802,0.0037807002714051424
2023-04-10 09:25:00+00:00,0.003109731871849893,-0.004423328463449631,0.0027862306223890225,0.003704955358630476
2023-04-10 09:30:00+00:00,0.003158131279867386,-0.004455445467058894,0.002804810081577595,0.003741232436361012
2023-04-10 09:35:00+00:00,0.0032465163348992594,-0.004378908767914898,0.0028142710903817183,0.0037456233403010703
2023-04-10 09:40:00+00:00,0.0033140817885737306,-0.004415864122379768,0.0028189986699961385,0.003827869036914914
2023-04-10 09:45:00+00:00,0.003270200973151797,-0.004352736953766604,0.002727059659510663,0.0033190601873750816
2023-04-10 09:50:00+00:00,0.003328607363465608,-0.0044247019102423716,0.00272314905271287,0.003124470168603466
2023-04-10 09:55:00+00:00,0.003323213751695183,-0.004490348146213326,0.002704868054025648,0.003131707943673708
2023-04-10 10:00:00+00:00,0.003329900705556573,-0.004554702655572858,0.0027065254351299473,0.003121100090622993
2023-04-10 10:05:00+00:00,0.003324955460394108,-0.004633292314139226,0.0026924583691169345,0.003145973999842037
2023-04-10 10:10:00+00:00,0.003316407347195612,-0.0046267020373884785,0.002684768058945982,0.0031803463437843978
2023-04-10 10:15:00+00:00,0.003339566019348202,-0.004514533009579698,0.0027990845837251753,0.003416847238077973
2023-04-10 10:20:00+00:00,0.003347306889602919,-0.004480457677969222,0.0028046862561533696,0.0035284011143337088
2023-04-10 10:25:00+00:00,0.0033371126870368546,-0.004398311673686332,0.002728662236065323,0.003499370552376983
2023-04-10 10:30:00+00:00,0.003381265273903485,-0.004545893567513796,0.0026907049866139233,0.00356521884197889
2023-04-10 10:35:00+00:00,0.003264390631110814,-0.0043658316111664895,0.0026786221416235396,0.003455771852218466
2023-04-10 10:40:00+00:00,0.003408908413519877,-0.004537380230072093,0.002719319097198536,0.0034613253484063002
2023-04-10 10:45:00+00:00,0.003374147635002108,-0.0046563279471087075,0.002651272284668001,0.003450341165652541
2023-04-10 10:50:00+00:00,0.0032236847966885308,-0.004379472067251792,0.0026445341719446938,0.003344698308917297
2023-04-10 10:55:00+00:00,0.0032734349643277483,-0.004396219604425748,0.0026960390617015643,0.0033692672884967577
2023-04-10 11:00:00+00:00,0.003323020254105321,-0.0044754500091708374,0.002706971780269403,0.003379930225714626
2023-04-10 11:05:00+00:00,0.0033443145505808996,-0.004475731485043374,0.002698951406670365,0.003402503981802359
2023-04-10 11:10:00+00:00,0.0034260025659042033,-0.0044891271456265255,0.0026728713473867555,0.0034372249418169075
2023-04-10 11:15:00+00:00,0.003464420109960997,-0.0043958944947424545,0.0026928925967534194,0.003385235555215142
2023-04-10 11:20:00+00:00,0.003509292227947943,-0.00462673054993085,0.002691164240787695,0.0034240541331049218
2023-04-10 11:25:00+00:00,0.003441650501698253,-0.004563557496468699,0.002681243493695244,0.0033807575196362905
2023-04-10 11:30:00+00:00,0.003448310132383388,-0.004541429142816847,0.0027826361605292503,0.00337625605853115
2023-04-10 11:35:00+00:00,0.0034866528166314008,-0.004667456802091389,0.0028146986873243424,0.003401031491329339
2023-04-10 11:40:00+00:00,0.003560810847009558,-0.004653536918516466,0.0028096519768392152,0.003381140953787091
2023-04-10 11:45:00+00:00,0.0036421484750140585,-0.004700880061719204,0.00280201399560364,0.003407626639875616
2023-04-10 11:50:00+00:00,0.003674646024868859,-0.0045843892260781635,0.0029252894769153195,0.003724233140580206
2023-04-10 11:55:00+00:00,0.0036114669789753862,-0.0045922427113547805,0.002889336532952787,0.003872786885276961
2023-04-10 12:00:00+00:00,0.0035518039787622987,-0.004519821948579761,0.002803011846390291,0.003822867792814577
2023-04-10 12:05:00+00:00,0.0036829497996999786,-0.004718862010654827,0.002818039437464866,0.003875041670932925
2023-04-10 12:10:00+00:00,0.0038684152578791022,-0.004752149995726048,0.002801424058324642,0.0038370386338632064
2023-04-10 12:15:00+00:00,0.003887047027591469,-0.004695271532900354,0.00277483197247174,0.003770632940056847
2023-04-10 12:20:00+00:00,0.0039826462539423345,-0.004177398659491397,0.0031008821670676905,0.0035441605775057877
2023-04-10 12:25:00+00:00,0.0039147463400629095,-0.003917244171692384,0.003061984035700031,0.0034112169439869905
2023-04-10 12:30:00+00:00,0.003952481964978461,-0.0040985569741868256,0.002519577248963856,0.00344972615872526
2023-04-10 12:35:00+00:00,0.0038872701865045657,-0.004160982723671699,0.002387117172009804,0.003407738967789934
2023-04-10 12:40:00+00:00,0.004402336803399483,-0.0042326808530257646,0.0024061479113536657,0.0033526472952180105
2023-04-10 12:45:00+00:00,0.004545833777856956,-0.004210850568267688,0.002376259210935435,0.003190462045517961
2023-04-10 12:50:00+00:00,0.004496619097017174,-0.0042301654105794265,0.0024705836985210302,0.003575661201451415
2023-04-10 12:55:00+00:00,0.004618512737967724,-0.0043328089582975815,0.0025414031038460887,0.0037904619092159917
2023-04-10 13:00:00+00:00,0.0045656466107431015,-0.004516866075040108,0.002610846698055032,0.0037639634072661465
2023-04-10 13:05:00+00:00,0.004504122422264345,-0.004755916639333198,0.002616546450688399,0.0037339439577067425
2023-04-10 13:10:00+00:00,0.004638840055650917,-0.0049569311260597715,0.002631805750758076,0.0037506836659872535
2023-04-10 13:15:00+00:00,0.004243896624446583,-0.004989015696404901,0.0025850389634390087,0.0036947460610027368
2023-04-10 13:20:00+00:00,0.0040210994077464575,-0.004857090165671707,0.002577200029878668,0.003510573300057255
2023-04-10 13:25:00+00:00,0.0041558363633631265,-0.00518277750565801,0.0019159209592970682,0.0035113297914070546
2023-04-10 13:30:00+00:00,0.004079569647252394,-0.0052144701662314216,0.0017703346597575849,0.0034945652638384674
2023-04-10 13:35:00+00:00,0.004033657264254013,-0.0050252831073824685,0.001937099623692499,0.0034771800945994375
2023-04-10 13:40:00+00:00,0.004133883682739755,-0.004871462777138428,0.002011617915371744,0.0035150088395539568
2023-04-10 13:45:00+00:00,0.0038776964131405594,-0.004768566449279395,0.002016995356721433,0.0036461949704658992
2023-04-10 13:50:00+00:00,0.003762296549140842,-0.004777909606497132,0.0020137683611684072,0.0040189132025223746
2023-04-10 13:55:00+00:00,0.003757311141857637,-0.004786773738151358,0.001830692028812564,0.004129257732547368
2023-04-10 14:00:00+00:00,0.0038477137801218456,-0.0050127926314710676,0.0018092773651792035,0.0042260311415626955
2023-04-10 14:05:00+00:00,0.0037633088448046693,-0.00485583622882757,0.0018728532975359259,0.004189980266478225
2023-04-10 14:10:00+00:00,0.0037839755000807903,-0.004599149417977818,0.0019255772224369139,0.004155131460548015
2023-04-10 14:15:00+00:00,0.0037634128419114176,-0.004726228141833152,0.0019406152359835005,0.004283158857605448
2023-04-10 14:20:00+00:00,0.003642520176442569,-0.004689119636501952,0.0019115320040858327,0.0043486976905673675
2023-04-10 14:25:00+00:00,0.003616043153659613,-0.004889700789215112,0.0014255186813291706,0.0042061883822934005
2023-04-10 14:30:00+00:00,0.0035921556784510736,-0.004911747619360085,0.0013709547591920076,0.004119187128339755
2023-04-10 14:35:00+00:00,0.0035907920273047012,-0.004891177777654813,0.0015447587508200893,0.004113925944984468
2023-04-10 14:40:00+00:00,0.003591603455083714,-0.004801264068278973,0.001587426289683928,0.004135931961173848
2023-04-10 14:45:00+00:00,0.0035931153600121963,-0.0047208530478419185,0.001600006088241912,0.004237400974690786
2023-04-10 14:50:00+00:00,0.003570381980234553,-0.004695120757414391,0.0016076864839182766,0.004475724918665947
2023-04-10 14:55:00+00:00,0.0036386704575647856,-0.004614080359578073,0.001525666858087978,0.005296368321487914
2023-04-10 15:00:00+00:00,0.003650008533792478,-0.0046000650964392285,0.001483610325696342,0.005644743242099063
2023-04-10 15:05:00+00:00,0.003651693448545264,-0.004621055778450985,0.0013854315285650879,0.00566347638822909
2023-04-10 15:10:00+00:00,0.0036498689588825074,-0.004612904741511177,0.0013644514762575,0.005650838118822321
2023-04-10 15:15:00+00:00,0.0036563346859916617,-0.004543588145128297,0.0013657752453781313,0.005661320398144198
2023-04-10 15:20:00+00:00,0.0034425227203276638,-0.004515254509516353,0.001346449306913655,0.005707964168832783
2023-04-10 15:25:00+00:00,0.003311234140422433,-0.004480856276459614,0.0012549248520542732,0.00571664959335294
2023-04-10 15:30:00+00:00,0.003356137704215219,-0.004645925085746209,0.0012361326587978284,0.005326486017322433
2023-04-10 15:35:00+00:00,0.0033310669925754157,-0.004641497293029791,0.0012481478440652912,0.005122954831021312
2023-04-10 15:40:00+00:00,0.003348346881297933,-0.004624455446446518,0.001332718752844168,0.005144927966373795
2023-04-10 15:45:00+00:00,0.003286101829579972,-0.004400780564343639,0.0013533437792223899,0.005100007203816403
2023-04-10 15:50:00+00:00,0.0033378050364120783,-0.004363310528869609,0.0013714863869182636,0.005110399391351924
2023-04-10 15:55:00+00:00,0.0033337371134498045,-0.004358090548908914,0.0013817147946800408,0.0051136913041422835
2023-04-10 16:00:00+00:00,0.003368519248443628,-0.004666466807125858,0.0009095156746212751,0.005116308390723626
2023-04-10 16:05:00+00:00,0.0034264851028145433,-0.004902181750379478,0.000842595672012673,0.005205624787788565
2023-04-10 16:10:00+00:00,0.003288178285451219,-0.00477174958288155,0.0010868519133235093,0.005130796588211221
2023-04-10 16:15:00+00:00,0.0032944050891510796,-0.004684046686278975,0.001182719220940953,0.005087394019245532
2023-04-10 16:20:00+00:00,0.003342386586616423,-0.004759186543778545,0.0011908479164172074,0.005213796406401154
2023-04-10 16:25:00+00:00,0.0033303878835511114,-0.004680526068036291,0.0011802035197632677,0.005416491673744872
2023-04-10 16:30:00+00:00,0.003435788706523605,-0.004774564453612129,0.001192214471491108,0.0051805695652338574
2023-04-10 16:35:00+00:00,0.003333898684242816,-0.004749503110448927,0.0011646811989379558,0.0049916742496009196
2023-04-10 16:40:00+00:00,0.0033112140937523312,-0.004712991379167875,0.0011734067625288466,0.004981392519352804
2023-04-10 16:45:00+00:00,0.0032954598959662462,-0.00467422148758961,0.0011881656293563007,0.0049598446956120295
2023-04-10 16:50:00+00:00,0.003196891566354528,-0.004688480928026214,0.0011881205813087565,0.004958815837079555
2023-04-10 16:55:00+00:00,0.0031085910773299475,-0.004584603908910859,0.00118905716923526,0.00494054148056288
2023-04-10 17:00:00+00:00,0.0031859403244131573,-0.004640735542468141,0.0011996066314945133,0.004978492854874617
2023-04-10 17:05:00+00:00,0.0031705671239545077,-0.004539085532482545,0.0013807619045905994,0.004872668322296173
2023-04-10 17:10:00+00:00,0.0032015464338779036,-0.004518628341386943,0.0014045727280404207,0.0048499900931479566
2023-04-10 17:15:00+00:00,0.0031679635078897188,-0.004412454290990316,0.00131471659605135,0.004823167926179887
2023-04-10 17:20:00+00:00,0.00322182173068389,-0.004411702437886333,0.0013034676976938424,0.004834866587573098
2023-04-10 17:25:00+00:00,0.003407392238223868,-0.004499768069229049,0.0012925915506864763,0.004834247712222842
2023-04-10 17:30:00+00:00,0.003440617311925583,-0.004430423286128378,0.0012810444996688374,0.004687703220308966
2023-04-10 17:35:00+00:00,0.0034801376437674967,-0.00461227202718059,0.0013024818549742653,0.004695939134044617
2023-04-10 17:40:00+00:00,0.0035424814308167166,-0.004817124638805126,0.0013306069228330368,0.004790256385399516
2023-04-10 17:45:00+00:00,0.0034363049202691324,-0.004799195073902259,0.0014728749626215175,0.004726796802061509
2023-04-10 17:50:00+00:00,0.003438063894517995,-0.004906662240544316,0.001531605575140323,0.004722868135484267
2023-04-10 17:55:00+00:00,0.003270180569849875,-0.0050500357099129665,0.0015384753796155338,0.0047443561019055855
2023-04-10 18:00:00+00:00,0.0031464577213824894,-0.005044821441005828,0.0015175277158817834,0.00473191949560127
2023-04-10 18:05:00+00:00,0.003151883981441491,-0.004793843853031869,0.0012258304052323865,0.0045355350828828024
2023-04-10 18:10:00+00:00,0.0031696165865999623,-0.00467855233698818,0.0011537400399864357,0.004462005853986284
2023-04-10 18:15:00+00:00,0.0031752365725357854,-0.004716561688062863,0.0009792100244150484,0.004492954534727763
2023-04-10 18:20:00+00:00,0.003136051787504357,-0.004547954697935097,0.0009249092884166051,0.004469547107210777
2023-04-10 18:25:00+00:00,0.003342546925987714,-0.004374631144496751,0.0009443119204187648,0.004479636754111501
2023-04-10 18:30:00+00:00,0.0034774806216859135,-0.00444620494028527,0.0009554368762621834,0.004660134347809238
2023-04-10 18:35:00+00:00,0.003522988706838722,-0.005290373620259932,0.0008533167956320161,0.004898587297338016
2023-04-10 18:40:00+00:00,0.003430170305228823,-0.005288681578728453,0.0009249054320851732,0.004919006021443313
2023-04-10 18:45:00+00:00,0.00348075044612699,-0.0053481321885082405,0.0015198838369646713,0.004912673704485352
2023-04-10 18:50:00+00:00,0.0034652526830162363,-0.005591149284812028,0.001688501861091633,0.004947422420396682
2023-04-10 18:55:00+00:00,0.0029329476322004664,-0.005599171013361115,0.0016777225365302683,0.004933135620098028
2023-04-10 19:00:00+00:00,0.002700724572203702,-0.005583076324962614,0.001688623466694139,0.004973407046433446
2023-04-10 19:05:00+00:00,0.002698692449165681,-0.005611978932168427,0.0012182689640885278,0.005036773514842707
2023-04-10 19:10:00+00:00,0.002694719315440845,-0.005873648394352434,0.0011225440916812583,0.003963093326564149
2023-04-10 19:15:00+00:00,0.0027081830935808664,-0.005742153703527227,0.0011519773542460142,0.003514665691552447
2023-04-10 19:20:00+00:00,0.002750239553156083,-0.005509380849382713,0.001318329335944668,0.0035617346878268562
2023-04-10 19:25:00+00:00,0.002710709969321101,-0.005295046442230955,0.0013715357692187051,0.003604520947009367
2023-04-10 19:30:00+00:00,0.002871448807061938,-0.005195619448205472,0.001387059637920629,0.0037884551744895136
2023-04-10 19:35:00+00:00,0.003004309518127949,-0.005220518296507256,0.0014128740625295676,0.003988472570285732
2023-04-10 19:40:00+00:00,0.00300876160654866,-0.004572911987653091,0.0023574680497129444,0.005291883999442841
2023-04-10 19:45:00+00:00,0.003028484363173334,-0.004249620809144024,0.0024586521945726266,0.00579974814554968
2023-04-10 19:50:00+00:00,0.003004671759907751,-0.004335074886769993,0.0018559846402306827,0.005840997824755808
2023-04-10 19:55:00+00:00,0.003006084966633201,-0.004475739477413754,0.0016835820124507942,0.005816868365286609
2023-04-10 20:00:00+00:00,0.003027491993311552,-0.004597582296433226,0.001678858655944282,0.005699016412032165
2023-04-10 20:05:00+00:00,0.0029858128821587115,-0.0045933763465522285,0.0016555851451784064,0.0052236084271129355
2023-04-10 20:10:00+00:00,0.002978902421369867,-0.004573492547906236,0.00146329378577074,0.0043911652760111036
2023-04-10 20:15:00+00:00,0.0029752623572704808,-0.004513009283634991,0.0014380303898254472,0.004075871374443333
2023-04-10 20:20:00+00:00,0.003024229298698818,-0.004609193751098435,0.0014364621879243108,0.004090115148432953
2023-04-10 20:25:00+00:00,0.0030047060624904514,-0.004588290197888986,0.0014274988703884143,0.004083973214042658
2023-04-10 20:30:00+00:00,0.0029808392782664822,-0.004555528057051106,0.0014258315756507044,0.0041041266685473
2023-04-10 20:35:00+00:00,0.002958059037868566,-0.004506763098318819,0.001434457345663039,0.004172536126274432
2023-04-10 20:40:00+00:00,0.0030003771434508053,-0.004460880206932908,0.0012535268575457317,0.004260352781743867
2023-04-10 20:45:00+00:00,0.003061786882066523,-0.004477211096840961,0.0012028517126888498,0.00453005635228673
2023-04-10 20:50:00+00:00,0.002985259170968864,-0.0043986370205952125,0.0011012114719714343,0.004587212123070117
2023-04-10 20:55:00+00:00,0.002953089633697914,-0.0043122992318463576,0.0010839506830535584,0.004545817089714887
2023-04-10 21:00:00+00:00,0.0027510835132896244,-0.004497704149332549,0.0010933654244610126,0.00465445094536013
2023-04-10 21:05:00+00:00,0.0025493215092808443,-0.004450691816763689,0.0010789938607018712,0.004706212114228947
2023-04-10 21:10:00+00:00,0.00253547995557426,-0.004390186924110632,0.0010839069508553696,0.0047614886733848985
2023-04-10 21:15:00+00:00,0.0025486450298454126,-0.004759009591190496,0.0008985337600459312,0.0046792606609898256
2023-04-10 21:20:00+00:00,0.002585079500815368,-0.004786948460242494,0.0009004014956161654,0.004667533218164976
2023-04-10 21:25:00+00:00,0.0025385672086902862,-0.004501713517894738,0.0011522230362222294,0.004635536828978578
2023-04-10 21:30:00+00:00,0.002572473455623481,-0.00441849733636938,0.0012352340353032787,0.00464925417161434
2023-04-10 21:35:00+00:00,0.0028267607471519794,-0.004380350149226804,0.0012119934180873314,0.004648624463583436
2023-04-10 21:40:00+00:00,0.0029601092676841746,-0.004363826402059582,0.0011872133981654543,0.00469860889289464
2023-04-10 21:45:00+00:00,0.002968479666180694,-0.004490000633066415,0.0015268982412000771,0.004712864453339686
2023-04-10 21:50:00+00:00,0.002875565236318304,-0.00438925177703311,0.0015650028013567407,0.004631914342329916
2023-04-10 21:55:00+00:00,0.0028922155143438506,-0.00447514532187275,0.0015688559705495208,0.004643851544098728
2023-04-10 22:00:00+00:00,0.0028629326749343895,-0.0047109711393810965,0.0015545219705671797,0.004649482841899536
2023-04-10 22:05:00+00:00,0.0028316192382173235,-0.0048053687977263355,0.0015339972948680725,0.004575223940488134
2023-04-10 22:10:00+00:00,0.0028283008996813426,-0.004848976358636037,0.0015273791580028729,0.0044124359017397785
2023-04-10 22:15:00+00:00,0.002777591660755737,-0.004719609007476796,0.0015273713754974476,0.004438266275152121
2023-04-10 22:20:00+00:00,0.0027810162426997447,-0.004745237692690315,0.0015170328392144939,0.004499856448143191
2023-04-10 22:25:00+00:00,0.002768376677393765,-0.004773189716910527,0.0014365732935374353,0.004501915894620841
2023-04-10 22:30:00+00:00,0.002723961439662048,-0.004752468268427871,0.00141518577925126,0.004482293867732778
2023-04-10 22:35:00+00:00,0.002723969457493543,-0.004827061103064996,0.0014166074432002537,0.00450772319496385
2023-04-10 22:40:00+00:00,0.0027001567012357934,-0.004848992494363339,0.0014172584120027902,0.004505122374715143
2023-04-10 22:45:00+00:00,0.0026831177009986125,-0.005102615775180652,0.0006642953295075434,0.004505562201447333
2023-04-10 22:50:00+00:00,0.0026793367947182864,-0.005179692601771535,0.0005554426511736211,0.004299682163875218
2023-04-10 22:55:00+00:00,0.00264322942074197,-0.005140077880295735,0.0007257744450195484,0.0041949946027547945
2023-04-10 23:00:00+00:00,0.0026507220879760022,-0.00519697009218684,0.0007770425473637488,0.004228055536286964
2023-04-10 23:05:00+00:00,0.0024382113895740076,-0.005224790725682738,0.0007818486990563163,0.004352151356264737
2023-04-10 23:10:00+00:00,0.0023077566471338667,-0.005190008403288478,0.0007839290897805995,0.004666830930858623
2023-04-10 23:15:00+00:00,0.0023194165306061145,-0.0052645199381354734,0.000786667899547903,0.004991172366941517
2023-04-10 23:20:00+00:00,0.0022969527086881196,-0.005361920285849919,0.0006008054315799427,0.00476285058222364
2023-04-10 23:25:00+00:00,0.00229141877059836,-0.0053505781690233786,0.0005827515868380336,0.004662606517275473
2023-04-10 23:30:00+00:00,0.0022901038564403582,-0.005258424813360799,0.0006682579761445595,0.004673020191142048
2023-04-10 23:35:00+00:00,0.0022941310312054003,-0.005239095528721312,0.000700921873890555,0.0046926919163676455
2023-04-10 23:40:00+00:00,0.0019643607239089532,-0.005202792712629882,0.0007101102580586864,0.004699060110217109
2023-04-10 23:45:00+00:00,0.0018126067827788953,-0.005224533664880937,0.0007141291318674802,0.004782556398600946
2023-04-10 23:50:00+00:00,0.0018042161971815556,-0.005060740674322991,0.0009015210661952248,0.005074732174101844
2023-04-10 23:55:00+00:00,0.0017958787114205658,-0.005013461695839775,0.0009100715156013923,0.005202152997722464
2023-04-11 00:00:00+00:00,0.0017614034613889847,-0.004891117606890324,0.0007444088035043706,0.005187971900728409
2023-04-11 00:05:00+00:00,0.0017412296438664044,-0.004699516981867191,0.0006997198274783993,0.005190279192984803
2023-04-11 00:10:00+00:00,0.0016226938653109832,-0.00459616550758805,0.0007089077926044259,0.005173134382838877
2023-04-11 00:15:00+00:00,0.0015583750245080333,-0.004597355494800582,0.0007218957719989778,0.005109648720987062
2023-04-11 00:20:00+00:00,0.0015193253621172667,-0.00455092104331906,0.0010102469199807728,0.00479821080606276
2023-04-11 00:25:00+00:00,0.0015091148720396555,-0.004585532340992889,0.00106304059351127,0.004705414249685683
2023-04-11 00:30:00+00:00,0.0014700185113838415,-0.0045014938427272,0.0010646447588878042,0.00467241221825816
2023-04-11 00:35:00+00:00,0.0014624440879790275,-0.004460654951288726,0.0010693773541599208,0.004683972775480546
2023-04-11 00:40:00+00:00,0.0015588184784462555,-0.004439767779589943,0.001073982070118973,0.004662130845463253
2023-04-11 00:45:00+00:00,0.0015814307521518837,-0.004390762917289711,0.0010789976746697978,0.0045177828921017255
2023-04-11 00:50:00+00:00,0.0015751572330126842,-0.00461939549954972,0.001651005978897994,0.00440882425272567
2023-04-11 00:55:00+00:00,0.001570794424847577,-0.00465426248658692,0.0017848543463562312,0.0045862804760645305
2023-04-11 01:00:00+00:00,0.0015712723599326259,-0.00467955693694743,0.001948790210198581,0.0046693018053152475
2023-04-11 01:05:00+00:00,0.0015757260409372976,-0.004753309959840143,0.0020011804844282705,0.004671616286000812
2023-04-11 01:10:00+00:00,0.0019937589668700185,-0.004786970727197589,0.002001182651959728,0.004584629710310159
2023-04-11 01:15:00+00:00,0.0021683642477502946,-0.004767067225522699,0.0019973236881128285,0.004313680557343483
2023-04-11 01:20:00+00:00,0.0021717542292331395,-0.004753789288929511,0.0019972784829244954,0.004094540209491507
2023-04-11 01:25:00+00:00,0.0021841600135578195,-0.004572623327100208,0.0021910851833609967,0.004151639411141635
2023-04-11 01:30:00+00:00,0.002203312380261006,-0.004620843821819183,0.0022026591551480125,0.004206240304773701
2023-04-11 01:35:00+00:00,0.0022006094046323216,-0.004855484242740241,0.0020391173156885617,0.004194211895928864
2023-04-11 01:40:00+00:00,0.0022122973508525473,-0.0050004483321828275,0.0019814565387927512,0.0041956508235462785
2023-04-11 01:45:00+00:00,0.002221308465913315,-0.005014433502257513,0.0019661780813834185,0.004164874742523732
2023-04-11 01:50:00+00:00,0.0022299981562629986,-0.005007735399372374,0.0019621524813506616,0.004073650763225108
2023-04-11 01:55:00+00:00,0.0022245736024416375,-0.004769612914396741,0.0020596321719115926,0.004401474338656423
2023-04-11 02:00:00+00:00,0.0022489359657451285,-0.004721387921286653,0.00205267530717587,0.004555156509518573
2023-04-11 02:05:00+00:00,0.0022622025644286245,-0.004721305617493954,0.001887642973720934,0.004552771134183331
2023-04-11 02:10:00+00:00,0.002261009861532178,-0.004692744474257893,0.001842940612213321,0.004537566834836563
2023-04-11 02:15:00+00:00,0.0023697037406653484,-0.0046801638248060344,0.0018422070771360191,0.004521509629416679
2023-04-11 02:20:00+00:00,0.002430572235891759,-0.004690027065677782,0.001844206014168511,0.004483924705067466
2023-04-11 02:25:00+00:00,0.002418337061129705,-0.004761130152405713,0.0016549488178422204,0.004107739737698542
2023-04-11 02:30:00+00:00,0.002441502368880795,-0.004813744625126523,0.0016349141092897904,0.003979788295385826
2023-04-11 02:35:00+00:00,0.0024516983863710116,-0.0048590435553421685,0.0017178423972230425,0.003984650210017549
2023-04-11 02:40:00+00:00,0.0024279746651406716,-0.004868439755747999,0.0017392890916823945,0.003960571804303943
2023-04-11 02:45:00+00:00,0.0021332525140849157,-0.004902613559194909,0.0017398511224267091,0.003998363664746307
2023-04-11 02:50:00+00:00,0.0020015034978105935,-0.004900336752554798,0.0017468219998098297,0.004093750581948067
2023-04-11 02:55:00+00:00,0.0020259021800967504,-0.004866312182116417,0.001554212256669037,0.004192532219660924
2023-04-11 03:00:00+00:00,0.0020134363618808495,-0.004792918795849725,0.0014890362993999892,0.004105786163287916
2023-04-11 03:05:00+00:00,0.0019803492210324217,-0.004591760207259199,0.0014147891075519208,0.004024270152348209
2023-04-11 03:10:00+00:00,0.002066900284798597,-0.004546407380079624,0.001408686253841059,0.004095742648545789
2023-04-11 03:15:00+00:00,0.0021257492672106084,-0.004362461300151684,0.0013997250287710965,0.004094367663275496
2023-04-11 03:20:00+00:00,0.0021543891245424146,-0.004287299999295631,0.0014118493915551275,0.00416211503119257
2023-04-11 03:25:00+00:00,0.0021852970442949983,-0.004296874949441569,0.0014309434098142523,0.00424347378718816
2023-04-11 03:30:00+00:00,0.002215610326470596,-0.004498025270396511,0.0016188975103422838,0.004291008520094882
2023-04-11 03:35:00+00:00,0.0021981896355536415,-0.004497656700615001,0.00165744567092266,0.004275977640127356
2023-04-11 03:40:00+00:00,0.002177186066395128,-0.004477497732113042,0.001748224288168861,0.004244090989812813
2023-04-11 03:45:00+00:00,0.002262478997019457,-0.004634429983903487,0.0017887115171873803,0.00429396331470097
2023-04-11 03:50:00+00:00,0.0022304131206576966,-0.004595671637508758,0.0017633087227769313,0.004247711955757912
2023-04-11 03:55:00+00:00,0.002216213983796441,-0.004528248702160909,0.0017614921607162159,0.004131520058579478
