,Sensor1,class
2022-08-07 15:59:52.940919+00:00,0.054,True
2022-08-07 16:31:12.625527+00:00,0.057,True
2022-08-07 16:32:24.866108+00:00,0.053,True
2022-08-07 17:03:39.105983+00:00,0.051,True
2022-08-07 17:35:08.539988+00:00,0.051,True
2022-08-07 18:06:22.535451+00:00,0.051,True
2022-08-07 18:37:42.625862+00:00,0.052,True
2022-08-07 19:09:00.058527+00:00,0.05,True
2022-08-07 19:10:07.415231+00:00,0.049,True
2022-08-07 19:11:19.422988+00:00,0.049,True
2022-08-07 19:12:21.899258+00:00,0.051,True
2022-08-07 19:43:39.583884+00:00,0.048,True
2022-08-07 20:14:53.751400+00:00,0.046,True
2022-08-07 20:46:07.657785+00:00,0.049,True
2022-08-07 21:17:21.898620+00:00,0.048,True
2022-08-07 21:48:36.297222+00:00,0.043,True
2022-08-07 22:21:01.581508+00:00,0.049,True
2022-08-07 22:52:15.824845+00:00,0.04,True
2022-08-07 23:23:30.387765+00:00,0.045,True
2022-08-07 23:54:44.379693+00:00,0.045,True
2022-08-08 00:25:58.535311+00:00,0.044,True
2022-08-08 00:57:27.975529+00:00,0.043,True
2022-08-08 01:28:46.216429+00:00,0.044,True
2022-08-08 02:00:15.573669+00:00,0.044,True
2022-08-08 02:31:29.975059+00:00,0.047,True
2022-08-08 03:02:59.340630+00:00,0.046,True
2022-08-08 03:34:13.579185+00:00,0.045,True
2022-08-08 04:05:28.140338+00:00,0.047,True
2022-08-08 04:36:42.059653+00:00,0.045,True
2022-08-08 05:07:56.399675+00:00,0.046,True
2022-08-08 05:39:25.820113+00:00,0.046,True
2022-08-08 06:10:40.219955+00:00,0.044,True
2022-08-08 06:41:54.383881+00:00,0.043,True
2022-08-08 07:13:08.464389+00:00,0.043,True
2022-08-08 07:44:22.775765+00:00,0.043,True
2022-08-08 08:15:37.105666+00:00,0.044,True
2022-08-08 08:46:51.419922+00:00,0.043,True
2022-08-08 09:18:05.577964+00:00,0.045,True
2022-08-08 09:49:35.103640+00:00,0.045,True
2022-08-08 10:20:49.179605+00:00,0.048,True
2022-08-08 10:52:20.463992+00:00,0.047,True
2022-08-08 11:23:35.014147+00:00,0.049,True
2022-08-08 11:54:49.023333+00:00,0.05,True
2022-08-08 12:26:18.380946+00:00,0.051,True
2022-08-08 12:57:32.699664+00:00,0.053,True
2022-08-08 13:28:54.623201+00:00,0.051,True
2022-08-08 14:00:06.750835+00:00,0.051,True
2022-08-08 14:31:20.378521+00:00,0.051,True
2022-08-08 15:03:21.742486+00:00,0.055,True
2022-08-08 15:34:36.307140+00:00,0.055,True
2022-08-08 16:05:55.502134+00:00,0.051,True
2022-08-08 16:37:13.980413+00:00,0.053,True
2022-08-08 17:08:28.387234+00:00,0.055,True
2022-08-08 17:40:03.946912+00:00,0.05,True
2022-08-08 18:11:34.062711+00:00,0.048,True
2022-08-08 18:42:45.501129+00:00,0.049,True
2022-08-08 19:13:59.896839+00:00,0.048,True
2022-08-08 19:45:14.138750+00:00,0.049,True
2022-08-08 19:46:21.415595+00:00,0.047,True
2022-08-08 20:17:35.733573+00:00,0.046,True
2022-08-08 20:48:54.699008+00:00,0.042,True
2022-08-08 20:50:01.658393+00:00,0.041,True
2022-08-08 21:21:16.380341+00:00,0.038,True
2022-08-08 21:52:30.621359+00:00,0.045,True
2022-08-08 22:23:45.019366+00:00,0.044,True
2022-08-08 22:55:00.380044+00:00,0.036,True
2022-08-08 23:26:13.419035+00:00,0.04,True
2022-08-08 23:57:27.820638+00:00,0.038,True
2022-08-09 00:28:42.059260+00:00,0.04,True
2022-08-09 00:59:56.139636+00:00,0.042,True
2022-08-09 01:31:10.784332+00:00,0.044,True
2022-08-09 02:02:24.857355+00:00,0.041,True
2022-08-09 02:33:39.096420+00:00,0.042,True
2022-08-09 03:05:23.896268+00:00,0.043,True
2022-08-09 03:36:38.296677+00:00,0.043,True
2022-08-09 04:07:52.857117+00:00,0.044,True
2022-08-09 04:39:07.265091+00:00,0.041,True
2022-08-09 05:10:21.498579+00:00,0.042,True
2022-08-09 05:41:35.817170+00:00,0.041,True
2022-08-09 06:12:50.055670+00:00,0.041,True
2022-08-09 06:44:04.216743+00:00,0.042,True
2022-08-09 07:15:18.543416+00:00,0.042,True
2022-08-09 07:46:32.788263+00:00,0.043,True
2022-08-09 08:17:47.013586+00:00,0.045,True
2022-08-09 08:49:01.092626+00:00,0.044,True
2022-08-09 09:20:15.503651+00:00,0.046,True
2022-08-09 09:51:29.743791+00:00,0.047,True
2022-08-09 10:22:44.295874+00:00,0.045,True
2022-08-09 10:53:57.017805+00:00,0.045,True
2022-08-09 11:25:11.098147+00:00,0.046,True
2022-08-09 11:56:25.579057+00:00,0.046,True
2022-08-09 12:27:39.571508+00:00,0.049,True
2022-08-09 12:58:53.737682+00:00,0.053,True
2022-08-09 13:30:07.897103+00:00,0.053,True
2022-08-09 14:01:22.218275+00:00,0.053,True
2022-08-09 14:33:00.141031+00:00,0.056,True
2022-08-09 15:04:14.140846+00:00,0.058,True
2022-08-09 15:35:45.494162+00:00,0.055,True
2022-08-09 16:08:19.579697+00:00,0.049,True
2022-08-09 16:39:33.897417+00:00,0.052,True
2022-08-09 16:40:44.936722+00:00,0.055,True
2022-08-09 16:41:57.813703+00:00,0.054,True
2022-08-09 16:43:09.976946+00:00,0.05,True
2022-08-09 17:14:24.058338+00:00,0.055,True
2022-08-09 17:15:35.813973+00:00,0.052,True
2022-08-09 17:46:54.618484+00:00,0.049,True
2022-08-09 18:18:08.698939+00:00,0.046,True
2022-08-09 18:49:24.059029+00:00,0.051,True
2022-08-09 19:20:37.258674+00:00,0.041,True
2022-08-09 19:51:51.416966+00:00,0.048,True
2022-08-09 20:23:05.903434+00:00,0.044,True
2022-08-09 20:54:20.133248+00:00,0.044,True
2022-08-09 20:55:27.339853+00:00,0.043,True
2022-08-09 21:26:46.616316+00:00,0.041,True
2022-08-09 21:58:01.100919+00:00,0.038,True
2022-08-09 22:29:15.185862+00:00,0.041,True
2022-08-09 23:00:29.504165+00:00,0.037,True
2022-08-09 23:31:43.902384+00:00,0.037,True
2022-08-10 00:02:58.058166+00:00,0.047,True
2022-08-10 00:34:12.386439+00:00,0.04,True
2022-08-10 01:05:26.453270+00:00,0.043,True
2022-08-10 01:36:41.102749+00:00,0.045,True
2022-08-10 02:07:55.336612+00:00,0.041,True
2022-08-10 02:39:09.504586+00:00,0.042,True
2022-08-10 03:10:23.894605+00:00,0.049,True
2022-08-10 03:41:36.779350+00:00,0.046,True
2022-08-10 04:12:51.340670+00:00,0.046,True
2022-08-10 04:44:05.501156+00:00,0.047,True
2022-08-10 05:15:19.820803+00:00,0.047,True
2022-08-10 05:46:49.413391+00:00,0.047,True
2022-08-10 06:18:03.177355+00:00,0.049,True
2022-08-10 06:49:17.098052+00:00,0.051,True
2022-08-10 07:20:31.499812+00:00,0.052,True
2022-08-10 07:51:45.893779+00:00,0.054,True
2022-08-10 08:23:00.063911+00:00,0.056,True
2022-08-10 08:54:14.140997+00:00,0.058,True
2022-08-10 09:25:28.621057+00:00,0.057,True
2022-08-10 09:56:43.896481+00:00,0.057,True
2022-08-10 10:27:57.983344+00:00,0.056,True
2022-08-10 10:59:12.379679+00:00,0.056,True
2022-08-10 11:30:26.454608+00:00,0.094,True
2022-08-10 12:01:55.819753+00:00,0.093,True
2022-08-10 17:09:07.082817+00:00,0.053,True
2022-08-10 17:40:22.462272+00:00,0.051,True
2022-08-10 18:11:56.457645+00:00,0.05,True
2022-08-10 18:43:10.697105+00:00,0.05,True
2022-08-10 18:44:17.901965+00:00,0.05,True
2022-08-10 19:16:11.980613+00:00,0.047,True
2022-08-10 19:17:18.947123+00:00,0.047,True
2022-08-10 19:48:33.177501+00:00,0.05,True
2022-08-10 20:19:47.664304+00:00,0.041,True
2022-08-10 20:51:42.140845+00:00,0.043,True
2022-08-10 20:52:49.425026+00:00,0.036,True
2022-08-10 21:24:24.857035+00:00,0.04,True
2022-08-10 21:55:43.101962+00:00,0.037,True
2022-08-10 22:27:12.534035+00:00,0.041,True
2022-08-10 22:58:26.704307+00:00,0.036,True
2022-08-10 23:29:41.014677+00:00,0.042,True
2022-08-11 00:00:55.178066+00:00,0.041,True
2022-08-11 00:32:09.818224+00:00,0.039,True
2022-08-11 01:03:23.737582+00:00,0.038,True
2022-08-11 01:34:37.985023+00:00,0.038,True
2022-08-11 02:05:52.456711+00:00,0.038,True
2022-08-11 02:37:06.381533+00:00,0.038,True
2022-08-11 03:08:26.058686+00:00,0.037,True
2022-08-11 03:39:40.216888+00:00,0.039,True
2022-08-11 04:10:54.625229+00:00,0.038,True
2022-08-11 04:42:09.176647+00:00,0.042,True
2022-08-11 05:13:23.101912+00:00,0.042,True
2022-08-11 05:44:36.057675+00:00,0.045,True
2022-08-11 06:15:50.381756+00:00,0.044,True
2022-08-11 06:47:04.629337+00:00,0.046,True
2022-08-11 07:18:18.709389+00:00,0.046,True
2022-08-11 07:49:32.951611+00:00,0.043,True
2022-08-11 08:20:47.108527+00:00,0.046,True
2022-08-11 08:52:01.265376+00:00,0.045,True
2022-08-11 09:23:30.793353+00:00,0.047,True
2022-08-11 09:54:43.664577+00:00,0.045,True
2022-08-11 10:25:57.986513+00:00,0.045,True
2022-08-11 10:57:12.147502+00:00,0.045,True
2022-08-11 11:28:26.632932+00:00,0.046,True
2022-08-11 11:59:40.788000+00:00,0.046,True
2022-08-11 12:30:55.268250+00:00,0.048,True
2022-08-11 13:02:15.108143+00:00,0.049,True
2022-08-11 13:33:29.426646+00:00,0.049,True
2022-08-11 14:04:44.062993+00:00,0.045,True
2022-08-11 14:35:58.701585+00:00,0.049,True
2022-08-11 15:07:13.271436+00:00,0.049,True
2022-08-11 15:38:27.426723+00:00,0.05,True
2022-08-11 16:09:42.068589+00:00,0.047,True
2022-08-11 16:40:56.229811+00:00,0.05,True
2022-08-11 17:12:10.462672+00:00,0.047,True
2022-08-11 17:43:56.069570+00:00,0.045,True
2022-08-11 18:15:10.229350+00:00,0.041,True
2022-08-11 18:46:24.705048+00:00,0.049,True
2022-08-11 19:17:38.865950+00:00,0.046,True
2022-08-11 19:48:53.028276+00:00,0.046,True
2022-08-11 20:20:07.346071+00:00,0.054,True
2022-08-11 20:51:21.514199+00:00,0.05,True
2022-08-11 21:22:35.915122+00:00,0.044,True
2022-08-11 21:53:50.067454+00:00,0.044,True
2022-08-11 22:25:04.386003+00:00,0.044,True
2022-08-11 22:56:18.785859+00:00,0.042,True
2022-08-11 23:27:33.102339+00:00,0.046,True
2022-08-11 23:58:47.108256+00:00,0.042,True
2022-08-12 00:30:01.346825+00:00,0.045,True
2022-08-12 01:01:15.583434+00:00,0.047,True
2022-08-12 01:32:29.907757+00:00,0.044,True
2022-08-12 02:04:31.433010+00:00,0.042,True
2022-08-12 02:35:45.593259+00:00,0.043,True
2022-08-12 03:06:59.749219+00:00,0.046,True
2022-08-12 03:38:30.313592+00:00,0.044,True
2022-08-12 04:09:44.553265+00:00,0.042,True
2022-08-12 04:40:58.708912+00:00,0.042,True
2022-08-12 05:12:12.953119+00:00,0.042,True
2022-08-12 05:43:27.263523+00:00,0.042,True
2022-08-12 06:14:41.834005+00:00,0.044,True
2022-08-12 06:15:49.028636+00:00,0.045,True
2022-08-12 06:47:35.514783+00:00,0.044,True
2022-08-12 07:18:49.825858+00:00,0.044,True
2022-08-12 07:50:19.350480+00:00,0.044,True
2022-08-12 08:21:33.511834+00:00,0.046,True
2022-08-12 08:52:47.668098+00:00,0.043,True
2022-08-12 09:24:02.227427+00:00,0.046,True
2022-08-12 09:55:31.111726+00:00,0.045,True
2022-08-12 10:26:45.511498+00:00,0.044,True
2022-08-12 10:58:00.395977+00:00,0.046,True
2022-08-12 11:29:14.709257+00:00,0.049,True
2022-08-12 12:00:28.947772+00:00,0.05,True
2022-08-12 12:31:43.187194+00:00,0.053,True
2022-08-12 13:02:57.512019+00:00,0.053,True
2022-08-12 13:34:11.672477+00:00,0.056,True
2022-08-12 14:05:26.070586+00:00,0.054,True
2022-08-12 14:36:40.231572+00:00,0.055,True
2022-08-12 15:07:54.304528+00:00,0.056,True
2022-08-12 15:39:08.464719+00:00,0.055,True
2022-08-12 16:10:22.546702+00:00,0.053,True
2022-08-12 16:41:36.787777+00:00,0.055,True
2022-08-12 17:12:51.033571+00:00,0.055,True
2022-08-12 17:44:05.193593+00:00,0.05,True
2022-08-12 18:15:19.350461+00:00,0.053,True
2022-08-12 18:46:33.589706+00:00,0.053,True
2022-08-12 19:17:49.745301+00:00,0.048,True
2022-08-12 19:49:03.753757+00:00,0.052,True
2022-08-12 20:20:17.988664+00:00,0.049,True
2022-08-12 20:51:32.390046+00:00,0.041,True
2022-08-12 21:22:46.629619+00:00,0.046,True
2022-08-12 21:54:00.950545+00:00,0.039,True
2022-08-12 22:25:15.107921+00:00,0.041,True
2022-08-12 22:56:29.910771+00:00,0.045,True
2022-08-12 23:27:44.067190+00:00,0.042,True
2022-08-12 23:58:58.142861+00:00,0.039,True
2022-08-13 00:30:12.467813+00:00,0.043,True
2022-08-13 01:01:26.631439+00:00,0.041,True
2022-08-13 01:32:56.067893+00:00,0.041,True
2022-08-13 02:04:10.307165+00:00,0.042,True
2022-08-13 02:35:24.870481+00:00,0.042,True
2022-08-13 03:06:38.948362+00:00,0.041,True
2022-08-13 03:37:53.190258+00:00,0.041,True
2022-08-13 04:09:07.431444+00:00,0.048,True
2022-08-13 04:40:21.751202+00:00,0.046,True
2022-08-13 05:11:35.982782+00:00,0.045,True
2022-08-13 05:42:50.308839+00:00,0.044,True
2022-08-13 06:14:20.870155+00:00,0.046,True
2022-08-13 06:45:55.105268+00:00,0.049,True
2022-08-13 07:17:09.193709+00:00,0.049,True
2022-08-13 07:48:23.510556+00:00,0.047,True
2022-08-13 08:19:52.706189+00:00,0.049,True
2022-08-13 08:51:07.029878+00:00,0.047,True
2022-08-13 09:22:21.271687+00:00,0.049,True
2022-08-13 09:53:35.834695+00:00,0.05,True
2022-08-13 10:24:50.152025+00:00,0.051,True
2022-08-13 10:56:04.391767+00:00,0.052,True
2022-08-13 11:27:18.792283+00:00,0.049,True
2022-08-13 11:58:37.271462+00:00,0.049,True
2022-08-13 12:29:51.515530+00:00,0.053,True
2022-08-13 13:01:06.071509+00:00,0.057,True
2022-08-13 13:32:20.066110+00:00,0.056,True
2022-08-13 14:03:34.235643+00:00,0.053,True
2022-08-13 14:34:48.391558+00:00,0.054,True
2022-08-13 15:06:02.631854+00:00,0.055,True
2022-08-13 15:37:32.068468+00:00,0.055,True
2022-08-13 16:08:46.308621+00:00,0.046,True
2022-08-13 16:40:00.388989+00:00,0.048,True
2022-08-13 17:11:34.628874+00:00,0.05,True
2022-08-13 17:42:48.950995+00:00,0.048,True
2022-08-13 18:14:03.111656+00:00,0.052,True
2022-08-13 18:45:17.432771+00:00,0.05,True
2022-08-13 19:16:31.759921+00:00,0.043,True
2022-08-13 19:47:45.827862+00:00,0.05,True
2022-08-13 20:18:59.991367+00:00,0.048,True
2022-08-13 20:50:14.153155+00:00,0.044,True
2022-08-13 21:21:28.710564+00:00,0.049,True
2022-08-13 21:52:42.790415+00:00,0.044,True
2022-08-13 22:23:57.110554+00:00,0.04,True
2022-08-13 22:55:11.186762+00:00,0.041,True
2022-08-13 23:26:26.071067+00:00,0.039,True
2022-08-13 23:57:46.466222+00:00,0.039,True
2022-08-14 00:29:00.630693+00:00,0.039,True
2022-08-14 01:00:15.027335+00:00,0.041,True
2022-08-14 01:31:29.107862+00:00,0.041,True
2022-08-14 02:02:43.586268+00:00,0.043,True
2022-08-14 02:34:12.861860+00:00,0.042,True
2022-08-14 03:05:27.112125+00:00,0.041,True
2022-08-14 03:36:41.264252+00:00,0.041,True
2022-08-14 04:07:55.665562+00:00,0.041,True
2022-08-14 04:39:09.905757+00:00,0.042,True
2022-08-14 05:10:24.233124+00:00,0.041,True
2022-08-14 05:41:38.468450+00:00,0.043,True
2022-08-14 06:12:52.626588+00:00,0.041,True
2022-08-14 06:44:07.030255+00:00,0.041,True
2022-08-14 07:15:21.433650+00:00,0.041,True
2022-08-14 07:46:35.752839+00:00,0.042,True
2022-08-14 08:17:50.069712+00:00,0.043,True
2022-08-14 08:49:04.232395+00:00,0.044,True
2022-08-14 09:20:18.627221+00:00,0.044,True
2022-08-14 09:51:32.945274+00:00,0.042,True
2022-08-14 10:22:47.505174+00:00,0.042,True
2022-08-14 10:54:01.514775+00:00,0.047,True
2022-08-14 11:25:16.062035+00:00,0.045,True
2022-08-14 11:56:29.984114+00:00,0.047,True
2022-08-14 12:27:44.151001+00:00,0.049,True
2022-08-14 12:58:58.390445+00:00,0.051,True
2022-08-14 13:30:12.794911+00:00,0.052,True
2022-08-14 14:01:42.386574+00:00,0.053,True
2022-08-14 14:32:56.549816+00:00,0.056,True
2022-08-14 15:04:16.071734+00:00,0.054,True
2022-08-14 15:35:47.022888+00:00,0.053,True
2022-08-14 16:07:01.509440+00:00,0.049,True
2022-08-14 16:38:16.144758+00:00,0.054,True
2022-08-14 17:09:30.310719+00:00,0.054,True
2022-08-14 17:40:44.390747+00:00,0.048,True
2022-08-14 18:11:58.545988+00:00,0.048,True
2022-08-14 18:43:27.752133+00:00,0.052,True
2022-08-14 19:14:42.226844+00:00,0.048,True
2022-08-14 19:45:56.542873+00:00,0.051,True
2022-08-14 20:17:10.786046+00:00,0.05,True
2022-08-14 20:48:29.425925+00:00,0.048,True
2022-08-14 21:19:43.512689+00:00,0.051,True
2022-08-14 21:50:57.753174+00:00,0.053,True
2022-08-14 22:22:11.993352+00:00,0.055,True
2022-08-14 22:53:26.388669+00:00,0.047,True
2022-08-14 23:24:40.462057+00:00,0.045,True
2022-08-14 23:55:54.948773+00:00,0.046,True
2022-08-15 00:27:09.432219+00:00,0.044,True
2022-08-15 00:58:23.749169+00:00,0.048,True
2022-08-15 01:29:37.826724+00:00,0.047,True
2022-08-15 02:00:52.146748+00:00,0.045,True
2022-08-15 02:32:06.702124+00:00,0.048,True
2022-08-15 03:03:20.866407+00:00,0.045,True
2022-08-15 03:34:35.185031+00:00,0.047,True
2022-08-15 04:05:49.506765+00:00,0.045,True
2022-08-15 04:37:20.229850+00:00,0.046,True
2022-08-15 05:08:34.546239+00:00,0.048,True
2022-08-15 05:40:03.740953+00:00,0.047,True
2022-08-15 06:11:17.914724+00:00,0.047,True
2022-08-15 06:42:32.230490+00:00,0.044,True
2022-08-15 07:13:46.554583+00:00,0.046,True
2022-08-15 07:45:15.990566+00:00,0.048,True
2022-08-15 08:16:45.428787+00:00,0.051,True
2022-08-15 08:47:59.822746+00:00,0.05,True
2022-08-15 09:19:13.991119+00:00,0.05,True
2022-08-15 09:50:28.304968+00:00,0.052,True
2022-08-15 10:21:42.311562+00:00,0.052,True
2022-08-15 10:52:56.547493+00:00,0.054,True
2022-08-15 11:24:10.868958+00:00,0.052,True
2022-08-15 11:55:26.384368+00:00,0.052,True
2022-08-15 12:26:40.468940+00:00,0.054,True
2022-08-15 12:57:54.547304+00:00,0.056,True
2022-08-15 13:29:09.266605+00:00,0.056,True
2022-08-15 14:00:23.506560+00:00,0.055,True
2022-08-15 14:31:37.672294+00:00,0.057,True
2022-08-15 15:02:51.829854+00:00,0.059,True
2022-08-15 15:34:05.987852+00:00,0.057,True
2022-08-15 16:05:35.510980+00:00,0.061,True
2022-08-15 16:36:49.592576+00:00,0.059,True
2022-08-15 17:08:25.344373+00:00,0.057,True
2022-08-15 17:39:39.429266+00:00,0.059,True
2022-08-15 18:11:09.107303+00:00,0.056,True
2022-08-15 18:42:23.509337+00:00,0.055,True
2022-08-15 19:13:37.674402+00:00,0.052,True
2022-08-15 19:44:52.394108+00:00,0.05,True
2022-08-15 20:16:08.470234+00:00,0.053,True
2022-08-15 20:47:22.787917+00:00,0.048,True
2022-08-15 21:18:37.029897+00:00,0.051,True
2022-08-15 21:49:51.187971+00:00,0.05,True
2022-08-15 22:21:05.987444+00:00,0.043,True
2022-08-15 22:52:20.626890+00:00,0.048,True
2022-08-15 23:23:35.190445+00:00,0.049,True
2022-08-15 23:54:49.434801+00:00,0.047,True
2022-08-16 00:26:03.750438+00:00,0.048,True
2022-08-16 00:57:17.914712+00:00,0.045,True
2022-08-16 01:28:32.145360+00:00,0.047,True
2022-08-16 02:00:01.667501+00:00,0.05,True
2022-08-16 02:31:16.223791+00:00,0.05,True
2022-08-16 03:02:30.307866+00:00,0.049,True
2022-08-16 03:33:44.707898+00:00,0.049,True
2022-08-16 04:04:58.951567+00:00,0.049,True
2022-08-16 04:36:13.271635+00:00,0.048,True
2022-08-16 05:07:27.509807+00:00,0.05,True
2022-08-16 05:38:41.668356+00:00,0.05,True
2022-08-16 06:09:55.908394+00:00,0.05,True
2022-08-16 06:41:10.063541+00:00,0.049,True
2022-08-16 07:12:39.752925+00:00,0.051,True
2022-08-16 07:43:53.992447+00:00,0.049,True
2022-08-16 08:15:08.146500+00:00,0.051,True
2022-08-16 08:46:22.381784+00:00,0.051,True
2022-08-16 09:17:36.542440+00:00,0.052,True
2022-08-16 09:48:51.108014+00:00,0.054,True
2022-08-16 10:20:05.353157+00:00,0.053,True
2022-08-16 10:51:19.426235+00:00,0.055,True
2022-08-16 11:22:35.433408+00:00,0.059,True
2022-08-16 11:53:49.829839+00:00,0.062,True
2022-08-16 12:25:03.981416+00:00,0.064,True
2022-08-16 12:56:18.225836+00:00,0.065,True
2022-08-16 13:27:32.551766+00:00,0.064,True
2022-08-16 13:58:46.869326+00:00,0.06,True
2022-08-16 14:30:01.113572+00:00,0.061,True
2022-08-16 15:01:15.350103+00:00,0.064,True
2022-08-16 15:32:29.426434+00:00,0.06,True
2022-08-16 16:03:43.662167+00:00,0.059,True
2022-08-16 16:34:58.145040+00:00,0.059,True
2022-08-16 17:06:12.300912+00:00,0.058,True
2022-08-16 17:37:28.872274+00:00,0.06,True
2022-08-16 18:08:43.193856+00:00,0.057,True
2022-08-16 18:40:27.991266+00:00,0.06,True
2022-08-16 19:11:57.184099+00:00,0.057,True
2022-08-16 19:43:11.586097+00:00,0.055,True
2022-08-16 20:14:25.826227+00:00,0.058,True
2022-08-16 20:45:39.981531+00:00,0.057,True
2022-08-16 21:16:54.228785+00:00,0.052,True
2022-08-16 21:48:08.472985+00:00,0.051,True
2022-08-16 22:19:38.071604+00:00,0.053,True
2022-08-16 22:50:52.231179+00:00,0.047,True
2022-08-16 23:22:06.791890+00:00,0.052,True
2022-08-16 23:53:20.866093+00:00,0.044,True
2022-08-17 00:24:35.111865+00:00,0.042,True
2022-08-17 00:55:49.348930+00:00,0.047,True
2022-08-17 01:27:03.509816+00:00,0.049,True
2022-08-17 01:58:18.152192+00:00,0.05,True
2022-08-17 02:29:32.468179+00:00,0.048,True
2022-08-17 03:00:46.792471+00:00,0.047,True
2022-08-17 03:32:00.952863+00:00,0.05,True
2022-08-17 04:03:15.512723+00:00,0.047,True
2022-08-17 04:34:44.951886+00:00,0.05,True
2022-08-17 05:05:59.184703+00:00,0.05,True
2022-08-17 05:37:13.512858+00:00,0.052,True
2022-08-17 06:08:27.744836+00:00,0.051,True
2022-08-17 06:39:41.912999+00:00,0.053,True
2022-08-17 07:10:56.233424+00:00,0.054,True
2022-08-17 07:42:10.385408+00:00,0.057,True
2022-08-17 08:13:24.621948+00:00,0.055,True
2022-08-17 08:44:38.872958+00:00,0.056,True
2022-08-17 09:15:53.185598+00:00,0.056,True
2022-08-17 09:47:07.354045+00:00,0.057,True
2022-08-17 10:18:21.590590+00:00,0.06,True
2022-08-17 10:49:35.665887+00:00,0.058,True
2022-08-17 11:20:50.145217+00:00,0.057,True
2022-08-17 11:52:19.424125+00:00,0.056,True
2022-08-17 12:23:33.743545+00:00,0.056,True
2022-08-17 12:54:47.745478+00:00,0.058,True
2022-08-17 13:26:02.066004+00:00,0.061,True
2022-08-17 13:57:31.428426+00:00,0.055,True
2022-08-17 14:28:46.067228+00:00,0.056,True
2022-08-17 15:00:00.227068+00:00,0.059,True
2022-08-17 15:31:14.151690+00:00,0.062,True
2022-08-17 16:02:28.551607+00:00,0.055,True
2022-08-17 16:33:42.628751+00:00,0.057,True
2022-08-17 17:04:56.787191+00:00,0.058,True
2022-08-17 17:36:11.105485+00:00,0.058,True
2022-08-17 18:07:25.668389+00:00,0.056,True
2022-08-17 18:38:40.066809+00:00,0.054,True
2022-08-17 19:10:09.112482+00:00,0.052,True
2022-08-17 19:41:39.026505+00:00,0.051,True
2022-08-17 20:12:53.264691+00:00,0.052,True
2022-08-17 20:44:07.594232+00:00,0.053,True
2022-08-17 21:15:37.030967+00:00,0.048,True
2022-08-17 21:47:06.387568+00:00,0.052,True
2022-08-17 22:18:35.667207+00:00,0.046,True
2022-08-17 22:49:48.470062+00:00,0.047,True
2022-08-17 23:21:17.904445+00:00,0.043,True
2022-08-17 23:52:32.222358+00:00,0.051,True
2022-08-18 00:23:46.462416+00:00,0.052,True
2022-08-18 00:55:00.874881+00:00,0.042,True
2022-08-18 01:26:15.026792+00:00,0.055,True
2022-08-18 01:57:29.194749+00:00,0.049,True
2022-08-18 02:29:30.715006+00:00,0.048,True
2022-08-18 03:00:44.711510+00:00,0.048,True
2022-08-18 03:31:58.947696+00:00,0.046,True
2022-08-18 04:03:13.104339+00:00,0.046,True
2022-08-18 04:34:27.431768+00:00,0.049,True
2022-08-18 05:05:41.676335+00:00,0.052,True
2022-08-18 05:36:56.071576+00:00,0.054,True
2022-08-18 06:08:10.231191+00:00,0.051,True
2022-08-18 06:39:40.708584+00:00,0.052,True
2022-08-18 07:10:55.032429+00:00,0.054,True
2022-08-18 07:42:09.516581+00:00,0.053,True
2022-08-18 08:13:23.831259+00:00,0.054,True
2022-08-18 08:44:38.064687+00:00,0.053,True
2022-08-18 09:15:52.224985+00:00,0.053,True
2022-08-18 09:47:06.303592+00:00,0.057,True
2022-08-18 10:18:20.633255+00:00,0.058,True
2022-08-18 10:49:33.664477+00:00,0.059,True
2022-08-18 11:20:47.745678+00:00,0.06,True
2022-08-18 11:52:02.063980+00:00,0.058,True
2022-08-18 12:23:16.465492+00:00,0.061,True
2022-08-18 12:54:30.629856+00:00,0.061,True
2022-08-18 13:25:44.790332+00:00,0.062,True
2022-08-18 13:56:58.702779+00:00,0.058,True
2022-08-18 14:28:13.034737+00:00,0.059,True
2022-08-18 14:59:27.506530+00:00,0.059,True
2022-08-18 15:30:41.749313+00:00,0.06,True
2022-08-18 16:01:55.986699+00:00,0.052,True
2022-08-18 16:33:10.073527+00:00,0.057,True
2022-08-18 17:04:24.311004+00:00,0.057,True
2022-08-18 17:35:43.830376+00:00,0.059,True
2022-08-18 18:06:58.064176+00:00,0.057,True
2022-08-18 18:38:12.395591+00:00,0.055,True
2022-08-18 19:09:26.871286+00:00,0.055,True
2022-08-18 19:40:41.103804+00:00,0.036,True
2022-08-18 20:11:53.908132+00:00,0.419,True
2022-08-18 20:43:23.268867+00:00,0.384,True
2022-08-18 21:14:37.512708+00:00,0.428,True
2022-08-18 21:45:51.588958+00:00,0.331,True
2022-08-18 22:17:05.912803+00:00,0.473,True
2022-08-18 22:48:20.148265+00:00,0.43,True
2022-08-18 23:19:34.308947+00:00,0.398,True
2022-08-18 23:50:49.031380+00:00,0.363,True
2022-08-19 00:22:09.509071+00:00,0.306,True
2022-08-19 00:53:54.144219+00:00,0.272,True
2022-08-19 01:25:07.190521+00:00,0.251,True
2022-08-19 01:56:21.429278+00:00,0.233,True
2022-08-19 02:27:34.071735+00:00,0.219,True
2022-08-19 02:58:48.385648+00:00,0.205,True
2022-08-19 03:30:02.946443+00:00,0.192,True
2022-08-19 04:01:17.114449+00:00,0.181,True
2022-08-19 04:32:31.268289+00:00,0.171,True
2022-08-19 05:03:45.509204+00:00,0.164,True
