,Bridge5,class
2022-10-05 00:08:15.674855+00:00,0.099,True
2022-10-05 00:39:30.091442+00:00,0.107,True
2022-10-05 01:10:44.235168+00:00,0.104,True
2022-10-05 01:41:59.041867+00:00,0.103,True
2022-10-05 02:13:13.432143+00:00,0.104,True
2022-10-05 02:44:28.384630+00:00,0.109,True
2022-10-05 03:16:03.903816+00:00,0.106,True
2022-10-05 03:47:18.381736+00:00,0.107,True
2022-10-05 04:18:33.272942+00:00,0.107,True
2022-10-05 04:49:47.344730+00:00,0.102,True
2022-10-05 05:21:31.427640+00:00,0.102,True
2022-10-05 05:52:45.992068+00:00,0.102,True
2022-10-05 06:24:00.303605+00:00,0.104,True
2022-10-05 06:55:14.144956+00:00,0.109,True
2022-10-05 07:26:28.626498+00:00,0.11,True
2022-10-05 07:57:43.262820+00:00,0.107,True
2022-10-05 08:29:09.108109+00:00,0.109,True
2022-10-05 09:00:23.187050+00:00,0.11,True
2022-10-05 09:31:37.345978+00:00,0.111,True
2022-10-05 10:02:52.469166+00:00,0.111,True
2022-10-05 10:34:06.548898+00:00,0.114,True
2022-10-05 11:05:21.344256+00:00,0.117,True
2022-10-05 11:36:35.981576+00:00,0.12,True
2022-10-05 12:07:50.469391+00:00,0.121,True
2022-10-05 12:39:04.626578+00:00,0.122,True
2022-10-05 13:10:18.790863+00:00,0.127,True
2022-10-05 13:41:33.581203+00:00,0.132,True
2022-10-05 14:12:47.905120+00:00,0.133,True
2022-10-05 14:44:01.901709+00:00,0.13,True
2022-10-05 15:15:16.551043+00:00,0.131,True
2022-10-05 15:46:30.862088+00:00,0.124,True
2022-10-05 16:17:49.914971+00:00,0.127,True
2022-10-05 16:49:05.106243+00:00,0.121,True
2022-10-05 17:20:23.985644+00:00,0.12,True
2022-10-05 17:51:37.982628+00:00,0.115,True
2022-10-05 18:22:57.110175+00:00,0.11,True
2022-10-05 18:54:41.822538+00:00,0.107,True
2022-10-05 19:25:56.387466+00:00,0.103,True
2022-10-05 19:57:10.624208+00:00,0.107,True
2022-10-05 20:28:25.583550+00:00,0.112,True
2022-10-05 20:59:39.682751+00:00,0.118,True
2022-10-05 21:30:54.144197+00:00,0.109,True
2022-10-05 22:02:28.547246+00:00,0.113,True
2022-10-05 22:33:42.640245+00:00,0.116,True
2022-10-05 23:05:26.947664+00:00,0.116,True
2022-10-05 23:36:41.107007+00:00,0.113,True
2022-10-06 00:08:26.152154+00:00,0.116,True
2022-10-06 00:39:40.470617+00:00,0.113,True
2022-10-06 01:10:54.470828+00:00,0.112,True
2022-10-06 01:42:38.866875+00:00,0.115,True
2022-10-06 02:13:53.029374+00:00,0.11,True
2022-10-06 02:45:07.829240+00:00,0.113,True
2022-10-06 03:16:22.635691+00:00,0.111,True
2022-10-06 03:47:37.191961+00:00,0.116,True
2022-10-06 04:18:49.995376+00:00,0.109,True
2022-10-06 04:50:04.327269+00:00,0.111,True
2022-10-06 05:21:18.567322+00:00,0.11,True
2022-10-06 05:52:37.187271+00:00,0.119,True
2022-10-06 06:24:21.859393+00:00,0.117,True
2022-10-06 06:55:35.827511+00:00,0.116,True
2022-10-06 07:26:50.466036+00:00,0.115,True
2022-10-06 07:58:09.584421+00:00,0.11,True
2022-10-06 08:29:23.748704+00:00,0.11,True
2022-10-06 09:00:38.627586+00:00,0.113,True
2022-10-06 09:32:02.145873+00:00,0.112,True
2022-10-06 10:03:17.023863+00:00,0.113,True
2022-10-06 10:34:31.747994+00:00,0.111,True
2022-10-06 11:05:45.905998+00:00,0.111,True
2022-10-06 11:37:00.061533+00:00,0.111,True
2022-10-06 12:08:44.710622+00:00,0.114,True
2022-10-06 12:39:59.263979+00:00,0.113,True
2022-10-06 13:11:13.186016+00:00,0.115,True
2022-10-06 13:42:27.346858+00:00,0.117,True
2022-10-06 14:14:11.750437+00:00,0.116,True
2022-10-06 14:45:26.462773+00:00,0.115,True
2022-10-06 15:16:45.342569+00:00,0.114,True
2022-10-06 15:48:12.227025+00:00,0.111,True
2022-10-06 16:19:30.623700+00:00,0.108,True
2022-10-06 16:50:49.264836+00:00,0.103,True
2022-10-06 17:22:07.849818+00:00,0.102,True
2022-10-06 17:53:48.808274+00:00,0.108,True
2022-10-06 18:25:03.907340+00:00,0.1,True
2022-10-06 18:56:17.982074+00:00,0.097,True
2022-10-06 19:27:32.790838+00:00,0.092,True
2022-10-06 19:58:47.184318+00:00,0.096,True
2022-10-06 20:30:00.228304+00:00,0.094,True
2022-10-06 21:01:15.031820+00:00,0.096,True
2022-10-06 21:32:29.505032+00:00,0.097,True
2022-10-06 22:03:43.594478+00:00,0.093,True
2022-10-06 22:35:03.112317+00:00,0.098,True
2022-10-06 23:06:17.826178+00:00,0.103,True
2022-10-06 23:37:48.393371+00:00,0.103,True
2022-10-07 00:09:22.549498+00:00,0.103,True
2022-10-07 00:40:36.391300+00:00,0.1,True
2022-10-07 01:11:55.503242+00:00,0.104,True
2022-10-07 01:43:09.585997+00:00,0.102,True
2022-10-07 02:14:23.988845+00:00,0.103,True
2022-10-07 02:46:08.703690+00:00,0.106,True
2022-10-07 03:17:22.227876+00:00,0.109,True
2022-10-07 03:48:36.550086+00:00,0.105,True
2022-10-07 04:19:51.184987+00:00,0.102,True
2022-10-07 04:51:05.513357+00:00,0.107,True
2022-10-07 05:22:20.471096+00:00,0.106,True
2022-10-07 05:53:34.307735+00:00,0.106,True
2022-10-07 06:24:49.027538+00:00,0.112,True
2022-10-07 06:56:03.107739+00:00,0.109,True
2022-10-07 07:27:18.222531+00:00,0.115,True
2022-10-07 07:58:32.785197+00:00,0.111,True
2022-10-07 08:29:46.944065+00:00,0.111,True
2022-10-07 09:01:01.266793+00:00,0.114,True
2022-10-07 09:32:15.988032+00:00,0.114,True
2022-10-07 10:03:28.707876+00:00,0.114,True
2022-10-07 10:34:42.862073+00:00,0.116,True
2022-10-07 11:06:28.626484+00:00,0.118,True
2022-10-07 11:38:13.106377+00:00,0.118,True
2022-10-07 12:09:27.905776+00:00,0.115,True
2022-10-07 12:40:41.985627+00:00,0.117,True
2022-10-07 13:11:57.113596+00:00,0.12,True
2022-10-07 13:43:11.582454+00:00,0.122,True
2022-10-07 14:14:25.661459+00:00,0.122,True
2022-10-07 14:45:40.226825+00:00,0.122,True
2022-10-07 15:16:54.629589+00:00,0.12,True
2022-10-07 15:48:09.183989+00:00,0.121,True
2022-10-07 16:19:23.357985+00:00,0.119,True
2022-10-07 16:50:38.627749+00:00,0.115,True
2022-10-07 17:21:52.625884+00:00,0.121,True
2022-10-07 17:53:07.262895+00:00,0.113,True
2022-10-07 18:24:53.189513+00:00,0.114,True
2022-10-07 18:56:07.668887+00:00,0.112,True
2022-10-07 19:27:37.582481+00:00,0.104,True
2022-10-07 19:58:52.307937+00:00,0.103,True
2022-10-07 20:30:05.274819+00:00,0.108,True
2022-10-07 21:01:49.989721+00:00,0.11,True
2022-10-07 21:33:34.388284+00:00,0.112,True
2022-10-07 22:04:48.630844+00:00,0.107,True
2022-10-07 22:36:03.029052+00:00,0.11,True
2022-10-07 23:07:17.907868+00:00,0.109,True
2022-10-07 23:39:03.849408+00:00,0.11,True
2022-10-08 00:10:18.303808+00:00,0.112,True
2022-10-08 00:41:33.027718+00:00,0.112,True
2022-10-08 01:12:47.108910+00:00,0.109,True
2022-10-08 01:44:02.307906+00:00,0.109,True
2022-10-08 02:15:46.145875+00:00,0.11,True
2022-10-08 02:47:30.870278+00:00,0.111,True
2022-10-08 03:18:50.543360+00:00,0.111,True
2022-10-08 03:50:04.867354+00:00,0.112,True
2022-10-08 04:21:19.825972+00:00,0.115,True
2022-10-08 04:52:33.590717+00:00,0.111,True
2022-10-08 05:23:53.348098+00:00,0.107,True
2022-10-08 05:55:37.685935+00:00,0.105,True
2022-10-08 06:26:52.785462+00:00,0.107,True
2022-10-08 06:58:19.107156+00:00,0.109,True
2022-10-08 07:29:33.506435+00:00,0.111,True
2022-10-08 08:00:48.231854+00:00,0.111,True
2022-10-08 08:32:02.947715+00:00,0.112,True
2022-10-08 09:03:47.585220+00:00,0.112,True
2022-10-08 09:35:01.907154+00:00,0.113,True
2022-10-08 10:06:16.789118+00:00,0.116,True
2022-10-08 10:37:30.706197+00:00,0.116,True
2022-10-08 11:09:02.548159+00:00,0.117,True
2022-10-08 11:40:16.705886+00:00,0.118,True
2022-10-08 12:11:31.585305+00:00,0.113,True
2022-10-08 12:42:45.665615+00:00,0.113,True
2022-10-08 13:14:00.541417+00:00,0.115,True
2022-10-08 13:45:14.946548+00:00,0.118,True
2022-10-08 14:16:29.346734+00:00,0.115,True
2022-10-08 14:48:13.676050+00:00,0.117,True
2022-10-08 15:19:28.148152+00:00,0.115,True
2022-10-08 15:50:42.232435+00:00,0.111,True
2022-10-08 16:21:56.235007+00:00,0.107,True
2022-10-08 16:53:10.703312+00:00,0.11,True
2022-10-08 17:24:25.032068+00:00,0.108,True
2022-10-08 17:55:39.666827+00:00,0.1,True
2022-10-08 18:26:53.931608+00:00,0.104,True
2022-10-08 18:58:24.389364+00:00,0.102,True
2022-10-08 19:29:40.332579+00:00,0.093,True
2022-10-08 20:01:17.106870+00:00,0.1,True
2022-10-08 20:32:31.265200+00:00,0.099,True
2022-10-08 21:03:46.229592+00:00,0.102,True
2022-10-08 21:35:00.221747+00:00,0.098,True
2022-10-08 22:06:14.626792+00:00,0.102,True
2022-10-08 22:37:28.710400+00:00,0.098,True
2022-10-08 23:08:43.506287+00:00,0.105,True
2022-10-08 23:39:58.223689+00:00,0.103,True
2022-10-09 00:11:12.706855+00:00,0.106,True
2022-10-09 00:42:26.871137+00:00,0.103,True
2022-10-09 01:13:41.027044+00:00,0.104,True
2022-10-09 01:44:55.743865+00:00,0.107,True
2022-10-09 02:16:55.906603+00:00,0.111,True
2022-10-09 02:48:10.306661+00:00,0.113,True
2022-10-09 03:19:25.187913+00:00,0.111,True
2022-10-09 03:50:39.109691+00:00,0.11,True
2022-10-09 04:21:53.503112+00:00,0.108,True
2022-10-09 04:53:07.589777+00:00,0.109,True
2022-10-09 05:24:22.467186+00:00,0.109,True
2022-10-09 05:55:36.541926+00:00,0.11,True
2022-10-09 06:26:50.784081+00:00,0.111,True
2022-10-09 06:58:04.782728+00:00,0.112,True
2022-10-09 07:29:53.111030+00:00,0.119,True
2022-10-09 08:01:24.792829+00:00,0.112,True
2022-10-09 08:32:38.792749+00:00,0.115,True
2022-10-09 09:04:23.270809+00:00,0.113,True
2022-10-09 09:35:37.436665+00:00,0.117,True
2022-10-09 10:07:55.911119+00:00,0.124,True
2022-10-09 10:39:10.068251+00:00,0.124,True
2022-10-09 11:10:40.549694+00:00,0.128,True
2022-10-09 11:41:54.631580+00:00,0.127,True
2022-10-09 12:13:10.872154+00:00,0.131,True
2022-10-09 12:44:40.473773+00:00,0.132,True
2022-10-09 13:16:09.676235+00:00,0.13,True
2022-10-09 13:48:15.991889+00:00,0.134,True
2022-10-09 14:19:29.915641+00:00,0.129,True
2022-10-09 14:52:19.992229+00:00,0.127,True
2022-10-09 15:23:33.993235+00:00,0.129,True
2022-10-09 15:54:50.185187+00:00,0.125,True
2022-10-09 16:26:48.309154+00:00,0.131,True
2022-10-09 16:58:03.037353+00:00,0.124,True
2022-10-09 17:29:33.113222+00:00,0.12,True
2022-10-09 18:01:01.750271+00:00,0.115,True
2022-10-09 18:32:20.861465+00:00,0.115,True
2022-10-09 19:03:35.265312+00:00,0.108,True
2022-10-09 19:34:49.982925+00:00,0.112,True
2022-10-09 20:06:04.061816+00:00,0.113,True
2022-10-09 20:37:18.629756+00:00,0.114,True
2022-10-09 21:08:32.783616+00:00,0.107,True
2022-10-09 21:39:47.281893+00:00,0.111,True
2022-10-09 22:11:01.347791+00:00,0.106,True
2022-10-09 22:42:15.506384+00:00,0.123,True
2022-10-09 23:13:30.069722+00:00,0.121,True
2022-10-09 23:44:43.985981+00:00,0.119,True
2022-10-10 00:15:58.307529+00:00,0.113,True
2022-10-10 00:47:12.704563+00:00,0.119,True
2022-10-10 01:18:33.186922+00:00,0.114,True
2022-10-10 01:49:47.909314+00:00,0.118,True
2022-10-10 02:21:02.304829+00:00,0.115,True
2022-10-10 02:53:35.427368+00:00,0.114,True
2022-10-10 03:24:49.906768+00:00,0.122,True
2022-10-10 03:56:04.302548+00:00,0.117,True
2022-10-10 04:27:48.706008+00:00,0.122,True
2022-10-10 04:59:02.229513+00:00,0.12,True
2022-10-10 05:30:16.547412+00:00,0.124,True
2022-10-10 06:01:31.267749+00:00,0.118,True
2022-10-10 06:32:45.669662+00:00,0.123,True
2022-10-10 07:04:00.064156+00:00,0.125,True
2022-10-10 07:35:21.187250+00:00,0.126,True
2022-10-10 08:06:35.582970+00:00,0.124,True
2022-10-10 08:37:50.306594+00:00,0.127,True
2022-10-10 09:09:08.949332+00:00,0.125,True
2022-10-10 09:40:33.187813+00:00,0.127,True
2022-10-10 10:11:48.072225+00:00,0.125,True
2022-10-10 10:43:02.382326+00:00,0.128,True
2022-10-10 11:14:17.263835+00:00,0.13,True
2022-10-10 11:45:31.266801+00:00,0.131,True
2022-10-10 12:16:45.664381+00:00,0.125,True
2022-10-10 12:47:59.507559+00:00,0.133,True
2022-10-10 13:19:13.744721+00:00,0.135,True
2022-10-10 13:50:28.469803+00:00,0.138,True
2022-10-10 14:21:42.861454+00:00,0.133,True
2022-10-10 14:52:56.943239+00:00,0.134,True
2022-10-10 15:24:11.108008+00:00,0.13,True
2022-10-10 15:55:41.773703+00:00,0.126,True
2022-10-10 16:27:26.301654+00:00,0.124,True
2022-10-10 16:58:40.225497+00:00,0.122,True
2022-10-10 16:59:48.070182+00:00,0.127,True
2022-10-10 17:31:01.908088+00:00,0.119,True
2022-10-10 18:02:15.753156+00:00,0.115,True
2022-10-10 18:33:45.426494+00:00,0.119,True
2022-10-10 19:04:59.502385+00:00,0.113,True
2022-10-10 19:36:13.665365+00:00,0.11,True
2022-10-10 20:07:28.303560+00:00,0.11,True
2022-10-10 20:38:42.784686+00:00,0.113,True
2022-10-10 21:09:56.869536+00:00,0.112,True
2022-10-10 21:41:11.346524+00:00,0.108,True
2022-10-10 22:12:26.310472+00:00,0.119,True
2022-10-10 22:43:40.148539+00:00,0.111,True
2022-10-10 23:14:54.310134+00:00,0.118,True
2022-10-10 23:46:08.789805+00:00,0.118,True
2022-10-11 00:17:22.712358+00:00,0.11,True
2022-10-11 00:48:36.943587+00:00,0.114,True
2022-10-11 01:19:51.348384+00:00,0.116,True
2022-10-11 01:51:35.910249+00:00,0.117,True
2022-10-11 02:22:50.550462+00:00,0.116,True
2022-10-11 02:54:04.627984+00:00,0.119,True
2022-10-11 03:25:18.793071+00:00,0.115,True
2022-10-11 03:56:33.198371+00:00,0.12,True
2022-10-11 04:27:47.108922+00:00,0.12,True
2022-10-11 04:59:01.428071+00:00,0.117,True
2022-10-11 05:30:16.465972+00:00,0.117,True
2022-10-11 06:01:30.867601+00:00,0.119,True
2022-10-11 06:32:45.109223+00:00,0.122,True
2022-10-11 07:04:48.710507+00:00,0.124,True
2022-10-11 07:36:02.783565+00:00,0.121,True
2022-10-11 08:07:17.664161+00:00,0.124,True
2022-10-11 08:38:32.545416+00:00,0.126,True
2022-10-11 09:10:16.866572+00:00,0.126,True
2022-10-11 09:41:31.503554+00:00,0.127,True
2022-10-11 10:13:08.065273+00:00,0.127,True
2022-10-11 10:44:52.547264+00:00,0.129,True
2022-10-11 11:16:33.827406+00:00,0.132,True
2022-10-11 11:47:48.223851+00:00,0.131,True
2022-10-11 12:19:17.668414+00:00,0.134,True
2022-10-11 12:50:32.472088+00:00,0.136,True
2022-10-11 13:21:47.195157+00:00,0.134,True
2022-10-11 13:53:01.613309+00:00,0.136,True
2022-10-11 14:24:14.304673+00:00,0.135,True
2022-10-11 14:55:28.389773+00:00,0.136,True
2022-10-11 15:26:42.868301+00:00,0.133,True
2022-10-11 15:57:57.111781+00:00,0.13,True
2022-10-11 16:29:11.750713+00:00,0.123,True
2022-10-11 17:01:26.950158+00:00,0.131,True
2022-10-11 17:32:41.108422+00:00,0.124,True
2022-10-11 18:04:13.451428+00:00,0.119,True
2022-10-11 18:35:27.761501+00:00,0.118,True
2022-10-11 19:06:46.224649+00:00,0.116,True
2022-10-11 19:38:00.465882+00:00,0.11,True
2022-10-11 20:09:15.106108+00:00,0.118,True
2022-10-11 20:40:29.831134+00:00,0.12,True
2022-10-11 21:11:43.751065+00:00,0.12,True
2022-10-11 21:42:57.667892+00:00,0.12,True
2022-10-11 22:14:11.830010+00:00,0.115,True
2022-10-11 22:45:25.031965+00:00,0.112,True
2022-10-11 23:16:38.947773+00:00,0.112,True
2022-10-11 23:47:53.904741+00:00,0.116,True
2022-10-12 00:19:08.307050+00:00,0.114,True
2022-10-12 00:50:23.029220+00:00,0.116,True
2022-10-12 01:21:35.984334+00:00,0.122,True
2022-10-12 01:52:50.231300+00:00,0.113,True
2022-10-12 02:24:04.245791+00:00,0.118,True
2022-10-12 02:55:39.109007+00:00,0.124,True
2022-10-12 03:26:51.982189+00:00,0.124,True
2022-10-12 03:58:07.026732+00:00,0.124,True
2022-10-12 04:29:21.666912+00:00,0.121,True
2022-10-12 05:00:35.589334+00:00,0.123,True
2022-10-12 05:32:05.107490+00:00,0.126,True
2022-10-12 06:03:19.586113+00:00,0.128,True
2022-10-12 06:34:33.661986+00:00,0.128,True
2022-10-12 07:05:47.741859+00:00,0.13,True
2022-10-12 07:37:01.823851+00:00,0.132,True
2022-10-12 08:08:15.989408+00:00,0.132,True
2022-10-12 08:39:30.626271+00:00,0.133,True
2022-10-12 09:10:44.870680+00:00,0.133,True
2022-10-12 09:41:58.943613+00:00,0.133,True
2022-10-12 10:13:12.065358+00:00,0.134,True
2022-10-12 10:44:41.586129+00:00,0.134,True
2022-10-12 11:15:55.904176+00:00,0.134,True
2022-10-12 11:47:10.231279+00:00,0.136,True
2022-10-12 12:18:24.797847+00:00,0.139,True
2022-10-12 12:49:39.346321+00:00,0.138,True
2022-10-12 13:20:53.763661+00:00,0.138,True
2022-10-12 13:53:33.024906+00:00,0.139,True
2022-10-12 14:25:32.392967+00:00,0.136,True
2022-10-12 14:57:03.744501+00:00,0.135,True
2022-10-12 15:28:17.822050+00:00,0.132,True
2022-10-12 15:59:32.389066+00:00,0.132,True
2022-10-12 16:31:32.065021+00:00,0.127,True
2022-10-12 17:02:46.396634+00:00,0.124,True
2022-10-12 17:34:00.864972+00:00,0.125,True
2022-10-12 18:05:45.422953+00:00,0.118,True
2022-10-12 18:38:36.465871+00:00,3.056,False
2022-10-12 19:09:51.663911+00:00,0.114,True
2022-10-12 19:41:06.064788+00:00,0.111,True
2022-10-12 20:12:20.144304+00:00,0.098,True
2022-10-12 20:43:34.231141+00:00,0.101,True
2022-10-12 21:14:48.703261+00:00,0.103,True
2022-10-12 21:46:33.510232+00:00,0.11,True
2022-10-12 22:17:47.667647+00:00,0.114,True
2022-10-12 22:49:02.784170+00:00,0.113,True
2022-10-12 23:20:21.667407+00:00,0.12,True
2022-10-12 23:51:36.460583+00:00,0.124,True
2022-10-13 00:22:52.418535+00:00,0.122,True
2022-10-13 00:54:06.627451+00:00,0.121,True
2022-10-13 01:25:50.871657+00:00,0.119,True
2022-10-13 01:57:04.868762+00:00,0.118,True
2022-10-13 02:28:25.021193+00:00,0.12,True
2022-10-13 02:59:39.746585+00:00,0.119,True
2022-10-13 03:30:54.226215+00:00,0.12,True
2022-10-13 04:02:08.384425+00:00,0.125,True
2022-10-13 04:33:22.629721+00:00,0.118,True
2022-10-13 05:04:37.267314+00:00,0.124,True
2022-10-13 05:36:11.101923+00:00,0.118,True
2022-10-13 06:08:51.748437+00:00,0.119,True
2022-10-13 06:40:06.308727+00:00,0.12,True
2022-10-13 07:11:51.106420+00:00,0.121,True
2022-10-13 07:43:34.941436+00:00,0.12,True
2022-10-13 08:15:19.185756+00:00,0.116,True
2022-10-13 08:46:33.821136+00:00,0.122,True
2022-10-13 09:17:48.228576+00:00,0.121,True
2022-10-13 09:49:02.948745+00:00,0.118,True
2022-10-13 10:20:17.029726+00:00,0.118,True
2022-10-13 10:51:35.422003+00:00,0.118,True
2022-10-13 11:22:49.901739+00:00,0.118,True
2022-10-13 11:54:04.229142+00:00,0.118,True
2022-10-13 12:25:18.389638+00:00,0.116,True
2022-10-13 12:56:32.466511+00:00,0.114,True
2022-10-13 13:27:46.786550+00:00,0.117,True
2022-10-13 13:59:00.944594+00:00,0.113,True
2022-10-13 14:30:15.989661+00:00,0.112,True
2022-10-13 15:01:30.386080+00:00,0.11,True
2022-10-13 15:32:44.382973+00:00,0.108,True
2022-10-13 16:03:58.547382+00:00,0.108,True
2022-10-13 16:35:12.544112+00:00,0.109,True
2022-10-13 17:09:33.275122+00:00,0.104,True
2022-10-13 17:40:48.274552+00:00,0.102,True
2022-10-13 18:12:02.381177+00:00,0.099,True
2022-10-13 18:43:16.540480+00:00,0.096,True
2022-10-13 19:14:30.708666+00:00,0.095,True
2022-10-13 19:46:15.749063+00:00,0.094,True
2022-10-13 20:17:34.368857+00:00,0.094,True
2022-10-13 20:48:45.188694+00:00,0.098,True
2022-10-13 21:20:15.421664+00:00,0.096,True
2022-10-13 21:52:00.221737+00:00,0.1,True
2022-10-13 22:23:15.264465+00:00,0.102,True
2022-10-13 22:54:29.266911+00:00,0.102,True
2022-10-13 23:27:21.348004+00:00,0.099,True
2022-10-13 23:58:35.508095+00:00,0.097,True
2022-10-14 00:29:54.234940+00:00,0.096,True
2022-10-14 01:01:07.347165+00:00,0.096,True
2022-10-14 01:32:21.182070+00:00,0.102,True
2022-10-14 02:03:35.909462+00:00,0.107,True
2022-10-14 02:34:55.266702+00:00,0.107,True
2022-10-14 03:06:55.669326+00:00,0.107,True
2022-10-14 03:38:10.221812+00:00,0.103,True
2022-10-14 04:09:24.384346+00:00,0.106,True
2022-10-14 04:40:38.383274+00:00,0.104,True
2022-10-14 05:11:52.707271+00:00,0.101,True
2022-10-14 05:43:07.106069+00:00,0.1,True
2022-10-14 06:14:21.826724+00:00,0.098,True
2022-10-14 06:45:36.142892+00:00,0.108,True
2022-10-14 07:16:50.862522+00:00,0.112,True
2022-10-14 07:48:04.786200+00:00,0.112,True
2022-10-14 08:19:19.030108+00:00,0.114,True
2022-10-14 08:50:33.265333+00:00,0.116,True
2022-10-14 09:21:52.470175+00:00,0.117,True
2022-10-14 09:53:06.623712+00:00,0.12,True
2022-10-14 10:24:20.703070+00:00,0.118,True
2022-10-14 10:55:35.186566+00:00,0.12,True
2022-10-14 11:26:49.581183+00:00,0.117,True
2022-10-14 11:58:03.746772+00:00,0.117,True
2022-10-14 12:29:18.384448+00:00,0.119,True
2022-10-14 13:00:32.467021+00:00,0.116,True
2022-10-14 13:31:47.028444+00:00,0.123,True
2022-10-14 14:03:03.816096+00:00,0.118,True
2022-10-14 14:34:20.473609+00:00,0.119,True
2022-10-14 15:05:34.786172+00:00,0.118,True
2022-10-14 15:36:48.873580+00:00,0.115,True
2022-10-14 16:08:03.830621+00:00,0.118,True
2022-10-14 16:42:23.502482+00:00,0.117,True
2022-10-14 17:13:42.301394+00:00,0.114,True
2022-10-14 17:44:52.466021+00:00,0.114,True
2022-10-14 18:16:06.787725+00:00,0.111,True
2022-10-14 18:47:21.188424+00:00,0.104,True
2022-10-14 19:18:35.822828+00:00,0.102,True
2022-10-14 19:49:50.464492+00:00,0.114,True
2022-10-14 20:21:04.617600+00:00,0.107,True
2022-10-14 20:52:18.367522+00:00,0.1,True
2022-10-14 21:23:32.777614+00:00,0.112,True
2022-10-14 21:54:47.101033+00:00,0.102,True
2022-10-14 22:26:01.827197+00:00,0.101,True
2022-10-14 22:57:15.822009+00:00,0.113,True
2022-10-14 23:28:30.152249+00:00,0.103,True
2022-10-14 23:59:44.387349+00:00,0.101,True
2022-10-15 00:30:58.709208+00:00,0.108,True
2022-10-15 01:02:13.132306+00:00,0.109,True
2022-10-15 01:33:27.903417+00:00,0.111,True
2022-10-15 02:04:42.148485+00:00,0.114,True
2022-10-15 02:36:11.264059+00:00,0.113,True
2022-10-15 03:07:42.066421+00:00,0.114,True
2022-10-15 03:38:56.708659+00:00,0.116,True
2022-10-15 04:10:10.467396+00:00,0.118,True
2022-10-15 04:41:25.264009+00:00,0.118,True
2022-10-15 05:12:39.662951+00:00,0.12,True
2022-10-15 05:43:54.387614+00:00,0.12,True
2022-10-15 06:15:08.552320+00:00,0.121,True
2022-10-15 06:46:29.517772+00:00,0.123,True
2022-10-15 07:17:42.628603+00:00,0.125,True
2022-10-15 07:49:20.155920+00:00,0.129,True
2022-10-15 08:20:34.785271+00:00,0.129,True
2022-10-15 08:51:49.264520+00:00,0.129,True
2022-10-15 09:23:33.748572+00:00,0.131,True
2022-10-15 09:54:47.981248+00:00,0.129,True
2022-10-15 10:26:02.148723+00:00,0.131,True
2022-10-15 10:57:36.491345+00:00,0.131,True
2022-10-15 11:28:51.022817+00:00,0.133,True
2022-10-15 12:00:04.946817+00:00,0.132,True
2022-10-15 12:31:19.019789+00:00,0.131,True
2022-10-15 13:02:33.910933+00:00,0.134,True
2022-10-15 13:33:52.957933+00:00,0.131,True
2022-10-15 13:35:01.583398+00:00,0.132,True
2022-10-15 14:06:15.763269+00:00,0.135,True
2022-10-15 14:37:30.389215+00:00,0.132,True
2022-10-15 15:08:45.101603+00:00,0.134,True
2022-10-15 15:39:59.183743+00:00,0.132,True
2022-10-15 16:11:13.506481+00:00,0.128,True
2022-10-15 16:42:27.662992+00:00,0.125,True
2022-10-15 17:13:42.147115+00:00,0.126,True
2022-10-15 17:44:56.451889+00:00,0.119,True
2022-10-15 18:16:10.709828+00:00,0.118,True
2022-10-15 18:47:24.942497+00:00,0.114,True
2022-10-15 19:18:39.138831+00:00,0.112,True
2022-10-15 19:50:25.590400+00:00,0.1,True
2022-10-15 20:21:39.185029+00:00,0.105,True
2022-10-15 20:52:58.468146+00:00,0.104,True
2022-10-15 21:24:27.682254+00:00,0.112,True
2022-10-15 21:55:42.075480+00:00,0.107,True
2022-10-15 22:26:58.853428+00:00,0.101,True
2022-10-15 22:58:10.388287+00:00,0.109,True
2022-10-15 23:29:24.543708+00:00,0.105,True
2022-10-16 00:00:38.863705+00:00,0.11,True
2022-10-16 00:31:53.043229+00:00,0.109,True
2022-10-16 01:03:08.308624+00:00,0.113,True
2022-10-16 01:34:22.151141+00:00,0.114,True
2022-10-16 02:05:36.470070+00:00,0.115,True
2022-10-16 02:36:50.863107+00:00,0.111,True
2022-10-16 03:08:05.267929+00:00,0.115,True
2022-10-16 03:39:19.347015+00:00,0.116,True
2022-10-16 04:10:33.826255+00:00,0.117,True
2022-10-16 04:41:48.143866+00:00,0.118,True
2022-10-16 05:13:02.795708+00:00,0.118,True
2022-10-16 05:44:34.464343+00:00,0.121,True
2022-10-16 06:15:48.384891+00:00,0.122,True
2022-10-16 06:47:02.462736+00:00,0.122,True
2022-10-16 07:18:17.114478+00:00,0.124,True
2022-10-16 07:49:31.664788+00:00,0.124,True
2022-10-16 08:21:29.765231+00:00,0.126,True
2022-10-16 08:54:47.390895+00:00,0.126,True
2022-10-16 09:26:14.627858+00:00,0.127,True
2022-10-16 09:57:39.753715+00:00,0.127,True
2022-10-16 10:32:23.830489+00:00,0.127,True
2022-10-16 11:04:55.750082+00:00,0.127,True
2022-10-16 11:37:12.391940+00:00,0.129,True
2022-10-16 12:11:36.475206+00:00,0.128,True
2022-10-16 12:43:21.274178+00:00,0.128,True
2022-10-16 13:14:50.712955+00:00,0.127,True
2022-10-16 13:46:25.845030+00:00,0.13,True
2022-10-16 14:17:50.071892+00:00,0.129,True
2022-10-16 14:49:04.070163+00:00,0.128,True
2022-10-16 15:20:49.136126+00:00,0.122,True
2022-10-16 15:52:06.735866+00:00,0.121,True
